data,labels
"[0.0, 0.052869558334350586, 0.015775620937347412, 0.10675919055938721, 0.04961976408958435, 0.17246446013450623, 0.05692383646965027, 0.23664528131484985, 0.039517223834991455, 0.28972697257995605, 0.12984028458595276, 0.1423516571521759, 0.170401930809021, 0.15098628401756287, 0.13014629483222961, 0.1468828320503235, 0.10017707943916321, 0.14550647139549255, 0.13376003503799438, 0.09298735857009888, 0.1755940318107605, 0.09538412094116211, 0.12606588006019592, 0.10358664393424988, 0.09627297520637512, 0.10865584015846252, 0.12696516513824463, 0.04536360502243042, 0.1727466583251953, 0.042705029249191284, 0.12688279151916504, 0.060420870780944824, 0.09740954637527466, 0.0702553391456604, 0.11085113883018494, 3.814697265625e-05, 0.13906028866767883, 0.0, 0.10939735174179077, 0.022670716047286987, 0.08644238114356995, 0.036841005086898804]",Dislike
"[0.0, 0.12365014851093292, 0.03241710364818573, 0.17994527518749237, 0.08573181927204132, 0.23012687265872955, 0.12028883397579193, 0.2850007563829422, 0.12488894164562225, 0.33971334993839264, 0.14288486540317535, 0.1515568047761917, 0.18090049922466278, 0.13460849225521088, 0.13370533287525177, 0.1473390907049179, 0.11524651944637299, 0.15808536112308502, 0.13633744418621063, 0.10028709471225739, 0.17367281019687653, 0.08534295856952667, 0.11995388567447662, 0.11079283058643341, 0.10508076846599579, 0.1195000559091568, 0.12110580503940582, 0.0567181259393692, 0.15733759105205536, 0.03750528395175934, 0.10930918157100677, 0.06799454987049103, 0.09397642314434052, 0.08001343905925751, 0.09940101206302643, 0.018915191292762756, 0.12468166649341583, 0.0, 0.09673343598842621, 0.03060491383075714, 0.08263204991817474, 0.04748274385929108]",Dislike
"[0.0, 0.05228632688522339, 0.014013051986694336, 0.10695356130599976, 0.04790753126144409, 0.17493396997451782, 0.05513864755630493, 0.23885047435760498, 0.039231956005096436, 0.29194945096969604, 0.12814557552337646, 0.14421433210372925, 0.17171844840049744, 0.15778622031211853, 0.12947598099708557, 0.1550423800945282, 0.09743407368659973, 0.15136325359344482, 0.13325107097625732, 0.0938081443309784, 0.17764541506767273, 0.10044026374816895, 0.1254236102104187, 0.10961848497390747, 0.09461709856987, 0.11288201808929443, 0.12733885645866394, 0.045530736446380615, 0.17370575666427612, 0.04741266369819641, 0.12535008788108826, 0.06616690754890442, 0.09453928470611572, 0.07420289516448975, 0.11168909072875977, 0.0, 0.1407652199268341, 0.005022943019866943, 0.10895457863807678, 0.029774606227874756, 0.08442771434783936, 0.043078452348709106]",Dislike
"[0.0, 0.05228632688522339, 0.014013051986694336, 0.10695356130599976, 0.04790753126144409, 0.17493396997451782, 0.05513864755630493, 0.23885047435760498, 0.039231956005096436, 0.29194945096969604, 0.12814557552337646, 0.14421433210372925, 0.17171844840049744, 0.15778622031211853, 0.12947598099708557, 0.1550423800945282, 0.09743407368659973, 0.15136325359344482, 0.13325107097625732, 0.0938081443309784, 0.17764541506767273, 0.10044026374816895, 0.1254236102104187, 0.10961848497390747, 0.09461709856987, 0.11288201808929443, 0.12733885645866394, 0.045530736446380615, 0.17370575666427612, 0.04741266369819641, 0.12535008788108826, 0.06616690754890442, 0.09453928470611572, 0.07420289516448975, 0.11168909072875977, 0.0, 0.1407652199268341, 0.005022943019866943, 0.10895457863807678, 0.029774606227874756, 0.08442771434783936, 0.043078452348709106]",Dislike
"[0.0, 0.05228632688522339, 0.014013051986694336, 0.10695356130599976, 0.04790753126144409, 0.17493396997451782, 0.05513864755630493, 0.23885047435760498, 0.039231956005096436, 0.29194945096969604, 0.12814557552337646, 0.14421433210372925, 0.17171844840049744, 0.15778622031211853, 0.12947598099708557, 0.1550423800945282, 0.09743407368659973, 0.15136325359344482, 0.13325107097625732, 0.0938081443309784, 0.17764541506767273, 0.10044026374816895, 0.1254236102104187, 0.10961848497390747, 0.09461709856987, 0.11288201808929443, 0.12733885645866394, 0.045530736446380615, 0.17370575666427612, 0.04741266369819641, 0.12535008788108826, 0.06616690754890442, 0.09453928470611572, 0.07420289516448975, 0.11168909072875977, 0.0, 0.1407652199268341, 0.005022943019866943, 0.10895457863807678, 0.029774606227874756, 0.08442771434783936, 0.043078452348709106]",Dislike
"[0.0, 0.04793423414230347, 0.013257011771202087, 0.10548791289329529, 0.0461835116147995, 0.17442509531974792, 0.0535724014043808, 0.23934465646743774, 0.039544060826301575, 0.2909589409828186, 0.12770824134349823, 0.14418819546699524, 0.16938816010951996, 0.15459054708480835, 0.12928228080272675, 0.15246522426605225, 0.09840624034404755, 0.15171608328819275, 0.13278917968273163, 0.09422188997268677, 0.17428691685199738, 0.09922060370445251, 0.12182961404323578, 0.10606387257575989, 0.09115888178348541, 0.10921421647071838, 0.12705762684345245, 0.04597851634025574, 0.1716551035642624, 0.045913368463516235, 0.12178058922290802, 0.06187206506729126, 0.0905805379152298, 0.06870412826538086, 0.11176832020282745, 0.0, 0.1399305909872055, 0.0028381943702697754, 0.10781575739383698, 0.02532041072845459, 0.08380500972270966, 0.038171350955963135]",Dislike
"[0.0, 0.04793423414230347, 0.013257011771202087, 0.10548791289329529, 0.0461835116147995, 0.17442509531974792, 0.0535724014043808, 0.23934465646743774, 0.039544060826301575, 0.2909589409828186, 0.12770824134349823, 0.14418819546699524, 0.16938816010951996, 0.15459054708480835, 0.12928228080272675, 0.15246522426605225, 0.09840624034404755, 0.15171608328819275, 0.13278917968273163, 0.09422188997268677, 0.17428691685199738, 0.09922060370445251, 0.12182961404323578, 0.10606387257575989, 0.09115888178348541, 0.10921421647071838, 0.12705762684345245, 0.04597851634025574, 0.1716551035642624, 0.045913368463516235, 0.12178058922290802, 0.06187206506729126, 0.0905805379152298, 0.06870412826538086, 0.11176832020282745, 0.0, 0.1399305909872055, 0.0028381943702697754, 0.10781575739383698, 0.02532041072845459, 0.08380500972270966, 0.038171350955963135]",Dislike
"[0.0, 0.05271869897842407, 0.014457032084465027, 0.10758376121520996, 0.04839380085468292, 0.1733492910861969, 0.05821828544139862, 0.23759663105010986, 0.04661567509174347, 0.2904582619667053, 0.12795241177082062, 0.14296835660934448, 0.17295850813388824, 0.15477612614631653, 0.1326390653848648, 0.1513548195362091, 0.10109688341617584, 0.14891549944877625, 0.1323867291212082, 0.0931919515132904, 0.17758603394031525, 0.09912434220314026, 0.12634368240833282, 0.10577106475830078, 0.09564231336116791, 0.10889595746994019, 0.1265527456998825, 0.04556038975715637, 0.1732044667005539, 0.0462242066860199, 0.1255456656217575, 0.06209447979927063, 0.0950426310300827, 0.06879556179046631, 0.11202965676784515, 0.0, 0.14190466701984406, 0.00305745005607605, 0.11040307581424713, 0.02559599280357361, 0.0858774334192276, 0.0378376841545105]",Dislike
"[0.0, 0.06735926866531372, 0.019560739398002625, 0.12225213646888733, 0.06250865757465363, 0.1773166060447693, 0.08628813922405243, 0.22930139303207397, 0.08989967405796051, 0.273825466632843, 0.13785497844219208, 0.14128798246383667, 0.17818669974803925, 0.13432809710502625, 0.14162729680538177, 0.134976327419281, 0.1186162680387497, 0.14325347542762756, 0.13948188722133636, 0.0970170795917511, 0.1825757473707199, 0.0890241265296936, 0.13471417129039764, 0.09688463807106018, 0.10629533231258392, 0.1044539213180542, 0.13162745535373688, 0.052736520767211914, 0.1804070621728897, 0.04054075479507446, 0.1318761259317398, 0.056094080209732056, 0.10080422461032867, 0.06472507119178772, 0.11479516327381134, 0.009212672710418701, 0.144816592335701, 0.0, 0.11145113408565521, 0.018076032400131226, 0.08699022233486176, 0.030149370431900024]",Dislike
"[0.0, 0.06735926866531372, 0.019560739398002625, 0.12225213646888733, 0.06250865757465363, 0.1773166060447693, 0.08628813922405243, 0.22930139303207397, 0.08989967405796051, 0.273825466632843, 0.13785497844219208, 0.14128798246383667, 0.17818669974803925, 0.13432809710502625, 0.14162729680538177, 0.134976327419281, 0.1186162680387497, 0.14325347542762756, 0.13948188722133636, 0.0970170795917511, 0.1825757473707199, 0.0890241265296936, 0.13471417129039764, 0.09688463807106018, 0.10629533231258392, 0.1044539213180542, 0.13162745535373688, 0.052736520767211914, 0.1804070621728897, 0.04054075479507446, 0.1318761259317398, 0.056094080209732056, 0.10080422461032867, 0.06472507119178772, 0.11479516327381134, 0.009212672710418701, 0.144816592335701, 0.0, 0.11145113408565521, 0.018076032400131226, 0.08699022233486176, 0.030149370431900024]",Dislike
"[0.0, 0.06735926866531372, 0.019560739398002625, 0.12225213646888733, 0.06250865757465363, 0.1773166060447693, 0.08628813922405243, 0.22930139303207397, 0.08989967405796051, 0.273825466632843, 0.13785497844219208, 0.14128798246383667, 0.17818669974803925, 0.13432809710502625, 0.14162729680538177, 0.134976327419281, 0.1186162680387497, 0.14325347542762756, 0.13948188722133636, 0.0970170795917511, 0.1825757473707199, 0.0890241265296936, 0.13471417129039764, 0.09688463807106018, 0.10629533231258392, 0.1044539213180542, 0.13162745535373688, 0.052736520767211914, 0.1804070621728897, 0.04054075479507446, 0.1318761259317398, 0.056094080209732056, 0.10080422461032867, 0.06472507119178772, 0.11479516327381134, 0.009212672710418701, 0.144816592335701, 0.0, 0.11145113408565521, 0.018076032400131226, 0.08699022233486176, 0.030149370431900024]",Dislike
"[0.0, 0.09959661960601807, 0.029079481959342957, 0.1517854928970337, 0.08104418218135834, 0.19668594002723694, 0.1184815913438797, 0.24475914239883423, 0.12963788211345673, 0.29720091819763184, 0.1509770005941391, 0.1467536985874176, 0.19465185701847076, 0.11891785264015198, 0.15390555560588837, 0.12430456280708313, 0.1317509561777115, 0.1406526267528534, 0.14729483425617218, 0.10054776072502136, 0.19384579360485077, 0.07358595728874207, 0.14553587138652802, 0.08638802170753479, 0.12280504405498505, 0.10260993242263794, 0.13543055951595306, 0.058457136154174805, 0.18447311222553253, 0.03105756640434265, 0.13913469016551971, 0.050018757581710815, 0.114498570561409, 0.06669455766677856, 0.11648617684841156, 0.02066868543624878, 0.14901353418827057, 0.0, 0.1198410838842392, 0.019600361585617065, 0.09975181519985199, 0.03548768162727356]",Dislike
"[0.0, 0.12365014851093292, 0.03241710364818573, 0.17994527518749237, 0.08573181927204132, 0.23012687265872955, 0.12028883397579193, 0.2850007563829422, 0.12488894164562225, 0.33971334993839264, 0.14288486540317535, 0.1515568047761917, 0.18090049922466278, 0.13460849225521088, 0.13370533287525177, 0.1473390907049179, 0.11524651944637299, 0.15808536112308502, 0.13633744418621063, 0.10028709471225739, 0.17367281019687653, 0.08534295856952667, 0.11995388567447662, 0.11079283058643341, 0.10508076846599579, 0.1195000559091568, 0.12110580503940582, 0.0567181259393692, 0.15733759105205536, 0.03750528395175934, 0.10930918157100677, 0.06799454987049103, 0.09397642314434052, 0.08001343905925751, 0.09940101206302643, 0.018915191292762756, 0.12468166649341583, 0.0, 0.09673343598842621, 0.03060491383075714, 0.08263204991817474, 0.04748274385929108]",Dislike
"[0.0, 0.09959661960601807, 0.029079481959342957, 0.1517854928970337, 0.08104418218135834, 0.19668594002723694, 0.1184815913438797, 0.24475914239883423, 0.12963788211345673, 0.29720091819763184, 0.1509770005941391, 0.1467536985874176, 0.19465185701847076, 0.11891785264015198, 0.15390555560588837, 0.12430456280708313, 0.1317509561777115, 0.1406526267528534, 0.14729483425617218, 0.10054776072502136, 0.19384579360485077, 0.07358595728874207, 0.14553587138652802, 0.08638802170753479, 0.12280504405498505, 0.10260993242263794, 0.13543055951595306, 0.058457136154174805, 0.18447311222553253, 0.03105756640434265, 0.13913469016551971, 0.050018757581710815, 0.114498570561409, 0.06669455766677856, 0.11648617684841156, 0.02066868543624878, 0.14901353418827057, 0.0, 0.1198410838842392, 0.019600361585617065, 0.09975181519985199, 0.03548768162727356]",Dislike
"[0.0, 0.13090339303016663, 0.034384846687316895, 0.18214258551597595, 0.09413889050483704, 0.21588566899299622, 0.13850557804107666, 0.25763630867004395, 0.15321853756904602, 0.3113982081413269, 0.1565893292427063, 0.14849641919136047, 0.1997738778591156, 0.11218982934951782, 0.1522136926651001, 0.12571322917938232, 0.13068628311157227, 0.14611491560935974, 0.1460036039352417, 0.1005023717880249, 0.18974557518959045, 0.06482282280921936, 0.13704267144203186, 0.08787760138511658, 0.1201406717300415, 0.1092400848865509, 0.1294172704219818, 0.058852940797805786, 0.17400440573692322, 0.023831665515899658, 0.12660202383995056, 0.050327181816101074, 0.10770469903945923, 0.07244038581848145, 0.1085173487663269, 0.02529183030128479, 0.1396506428718567, 0.0, 0.10952639579772949, 0.02319467067718506, 0.09156465530395508, 0.04226267337799072]",Dislike
"[0.0, 0.14776624739170074, 0.037751704454422, 0.19580526649951935, 0.09760075807571411, 0.22381769120693207, 0.14470526576042175, 0.2626621276140213, 0.16101139783859253, 0.31493474543094635, 0.15790048241615295, 0.14744342863559723, 0.20007076859474182, 0.10673783719539642, 0.15477406978607178, 0.12372444570064545, 0.1329748034477234, 0.1452987939119339, 0.14381444454193115, 0.09948180615901947, 0.18632665276527405, 0.06200121343135834, 0.1356041431427002, 0.09079451858997345, 0.11991497874259949, 0.11182619631290436, 0.12433129549026489, 0.05856446921825409, 0.16946303844451904, 0.021585240960121155, 0.12524503469467163, 0.052356377243995667, 0.10595166683197021, 0.07485581934452057, 0.1010158360004425, 0.027116134762763977, 0.13437798619270325, 0.0, 0.10902124643325806, 0.02616940438747406, 0.0924273133277893, 0.046712860465049744]",Dislike
"[0.0, 0.14776624739170074, 0.037751704454422, 0.19580526649951935, 0.09760075807571411, 0.22381769120693207, 0.14470526576042175, 0.2626621276140213, 0.16101139783859253, 0.31493474543094635, 0.15790048241615295, 0.14744342863559723, 0.20007076859474182, 0.10673783719539642, 0.15477406978607178, 0.12372444570064545, 0.1329748034477234, 0.1452987939119339, 0.14381444454193115, 0.09948180615901947, 0.18632665276527405, 0.06200121343135834, 0.1356041431427002, 0.09079451858997345, 0.11991497874259949, 0.11182619631290436, 0.12433129549026489, 0.05856446921825409, 0.16946303844451904, 0.021585240960121155, 0.12524503469467163, 0.052356377243995667, 0.10595166683197021, 0.07485581934452057, 0.1010158360004425, 0.027116134762763977, 0.13437798619270325, 0.0, 0.10902124643325806, 0.02616940438747406, 0.0924273133277893, 0.046712860465049744]",Dislike
"[0.0, 0.14776624739170074, 0.037751704454422, 0.19580526649951935, 0.09760075807571411, 0.22381769120693207, 0.14470526576042175, 0.2626621276140213, 0.16101139783859253, 0.31493474543094635, 0.15790048241615295, 0.14744342863559723, 0.20007076859474182, 0.10673783719539642, 0.15477406978607178, 0.12372444570064545, 0.1329748034477234, 0.1452987939119339, 0.14381444454193115, 0.09948180615901947, 0.18632665276527405, 0.06200121343135834, 0.1356041431427002, 0.09079451858997345, 0.11991497874259949, 0.11182619631290436, 0.12433129549026489, 0.05856446921825409, 0.16946303844451904, 0.021585240960121155, 0.12524503469467163, 0.052356377243995667, 0.10595166683197021, 0.07485581934452057, 0.1010158360004425, 0.027116134762763977, 0.13437798619270325, 0.0, 0.10902124643325806, 0.02616940438747406, 0.0924273133277893, 0.046712860465049744]",Dislike
"[0.0, 0.150127112865448, 0.039647847414016724, 0.19778487086296082, 0.09915992617607117, 0.22681847214698792, 0.1455727219581604, 0.2657155692577362, 0.16180837154388428, 0.31692567467689514, 0.15956658124923706, 0.15042445063591003, 0.19952934980392456, 0.10966095328330994, 0.15411972999572754, 0.12684747576713562, 0.13276323676109314, 0.14881888031959534, 0.14572447538375854, 0.10205626487731934, 0.1891126036643982, 0.06355926394462585, 0.13791969418525696, 0.09094753861427307, 0.12057450413703918, 0.11210951209068298, 0.1266937255859375, 0.06081932783126831, 0.1718921959400177, 0.02225455641746521, 0.12630221247673035, 0.05433398485183716, 0.10611775517463684, 0.07812705636024475, 0.10380351543426514, 0.027926862239837646, 0.13606327772140503, 0.0, 0.10910975933074951, 0.02904161810874939, 0.09188809990882874, 0.05240544676780701]",Dislike
"[0.0, 0.150127112865448, 0.039647847414016724, 0.19778487086296082, 0.09915992617607117, 0.22681847214698792, 0.1455727219581604, 0.2657155692577362, 0.16180837154388428, 0.31692567467689514, 0.15956658124923706, 0.15042445063591003, 0.19952934980392456, 0.10966095328330994, 0.15411972999572754, 0.12684747576713562, 0.13276323676109314, 0.14881888031959534, 0.14572447538375854, 0.10205626487731934, 0.1891126036643982, 0.06355926394462585, 0.13791969418525696, 0.09094753861427307, 0.12057450413703918, 0.11210951209068298, 0.1266937255859375, 0.06081932783126831, 0.1718921959400177, 0.02225455641746521, 0.12630221247673035, 0.05433398485183716, 0.10611775517463684, 0.07812705636024475, 0.10380351543426514, 0.027926862239837646, 0.13606327772140503, 0.0, 0.10910975933074951, 0.02904161810874939, 0.09188809990882874, 0.05240544676780701]",Dislike
